date,temperature
10-03-22 11:28,31.417305
10-03-22 11:29,31.47121
10-03-22 11:30,31.50246
10-03-22 11:31,31.472187
10-03-22 11:32,31.428633
10-03-22 11:33,31.396212
10-03-22 11:35,31.374336
10-03-22 11:36,31.358711
10-03-22 11:37,31.360079
10-03-22 11:38,31.371601
10-03-22 11:39,31.379414
10-03-22 11:40,31.384102
10-03-22 11:41,31.3925
10-03-22 11:42,31.413008
10-03-22 11:43,31.441328
10-03-22 11:44,31.473164
10-03-22 11:45,31.50871
10-03-22 11:47,31.540352
10-03-22 11:48,31.5675
10-03-22 11:49,31.59328
10-03-22 11:50,31.621016
10-03-22 11:51,31.630976
10-03-22 11:52,31.621992
10-03-22 11:53,31.608906
10-03-22 11:54,31.603046
10-03-22 11:55,31.601484
10-03-22 11:56,31.599531
10-03-22 11:57,31.600508
10-03-22 11:59,31.641718
10-03-22 12:00,31.681757
10-03-22 12:01,31.656563
10-03-22 12:02,31.60207
10-03-22 12:03,31.555391
10-03-22 12:04,31.52668
10-03-22 12:05,31.50461
10-03-22 12:06,31.487421
10-03-22 12:07,31.47414
10-03-22 12:08,31.465351
10-03-22 12:09,31.466524
10-03-22 12:10,31.478632
10-03-22 12:12,31.46496
10-03-22 12:13,31.427656
10-03-22 12:14,31.401875
10-03-22 12:15,31.396406
10-03-22 12:16,31.405586
10-03-22 12:17,31.422968
10-03-22 12:18,31.448555
10-03-22 12:19,31.474337
10-03-22 12:20,31.497187
10-03-22 12:21,31.511446
10-03-22 12:22,31.515547
10-03-22 12:24,31.509296
10-03-22 12:25,31.507149
10-03-22 12:26,31.501093
10-03-22 12:27,31.476875
10-03-22 12:28,31.454805
10-03-22 12:29,31.451288
10-03-22 12:30,31.463789
10-03-22 12:31,31.479023
10-03-22 12:32,31.488594
10-03-22 12:33,31.481758
10-03-22 12:34,31.458515
10-03-22 12:36,31.43664
10-03-22 12:37,31.420235
10-03-22 12:38,31.406172
10-03-22 12:39,31.391132
10-03-22 12:40,31.375704
10-03-22 12:41,31.36535
10-03-22 12:42,31.359102
10-03-22 12:43,31.352266
10-03-22 12:44,31.34543
10-03-22 12:45,31.348164
10-03-22 12:46,31.356953
10-03-22 12:48,31.365547
10-03-22 12:49,31.370234
10-03-22 12:50,31.375313
10-03-22 12:51,31.380196
10-03-22 12:52,31.381563
10-03-22 12:53,31.38
10-03-22 12:54,31.371798
10-03-22 12:55,31.362812
10-03-22 12:56,31.353828
10-03-22 12:57,31.34914
10-03-22 12:58,31.344063
10-03-22 13:00,31.339571
10-03-22 13:01,31.336641
10-03-22 13:02,31.328632
10-03-22 13:03,31.315742
10-03-22 13:04,31.30207
10-03-22 13:05,31.293282
10-03-22 13:06,31.293282
10-03-22 13:07,31.293282
10-03-22 13:08,31.29465
10-03-22 13:09,31.297382
10-03-22 13:10,31.306368
10-03-22 13:11,31.315546
10-03-22 13:13,31.328632
10-03-22 13:14,31.341328
10-03-22 13:15,31.363203
10-03-22 13:16,31.38254
10-03-22 13:17,31.3884
10-03-22 13:18,31.379023
10-03-22 13:19,31.35129
10-03-22 13:20,31.31672
10-03-22 13:21,31.283125
10-03-22 13:22,31.23664
10-03-22 13:24,31.174335
10-03-22 13:25,31.106758
10-03-22 13:26,31.047579
10-03-22 13:27,31.001484
10-03-22 13:28,30.97375
10-03-22 13:29,30.971016
10-03-22 13:30,30.972773
10-03-22 13:31,30.972187
10-03-22 13:32,30.974337
10-03-22 13:33,30.961054
10-03-22 13:35,30.928242
10-03-22 13:36,30.890547
10-03-22 13:37,30.852852
10-03-22 13:38,30.815157
10-03-22 13:39,30.770624
10-03-22 13:40,30.726484
10-03-22 13:41,30.682539
10-03-22 13:42,30.63547
10-03-22 13:43,30.591913
10-03-22 13:44,30.565157
10-03-22 13:45,30.540546
10-03-22 13:46,30.503046
10-03-22 13:48,30.463789
10-03-22 13:49,30.415352
10-03-22 13:50,30.359102
10-03-22 13:51,30.31457
10-03-22 13:52,30.281954
10-03-22 13:53,30.243086
10-03-22 13:54,30.209883
10-03-22 13:55,30.196993
10-03-22 13:56,30.18625
10-03-22 13:57,30.166328
10-03-22 13:58,30.144258
10-03-22 14:00,30.12453
10-03-22 14:01,30.109102
10-03-22 14:02,30.090351
10-03-22 14:03,30.070429
10-03-22 14:04,30.05168
10-03-22 14:05,30.04172
10-03-22 14:06,30.023945
10-03-22 14:07,29.992304
10-03-22 14:08,29.958906
10-03-22 14:09,29.928047
10-03-22 14:10,29.902851
10-03-22 14:11,29.890938
10-03-22 14:13,29.894062
10-03-22 14:14,29.8925
10-03-22 14:15,29.88039
10-03-22 14:16,29.849337
10-03-22 14:17,29.81086
10-03-22 14:18,29.772383
10-03-22 14:19,29.739962
10-03-22 14:20,29.715351
10-03-22 14:21,29.696993
10-03-22 14:22,29.68078
10-03-22 14:23,29.658907
10-03-22 14:25,29.638788
10-03-22 14:26,29.61418
10-03-22 14:27,29.582539
10-03-22 14:28,29.547968
10-03-22 14:29,29.512226
10-03-22 14:30,29.475702
10-03-22 14:31,29.442696
10-03-22 14:32,29.41965
10-03-22 14:33,29.403242
10-03-22 14:34,29.391132
10-03-22 14:35,29.381172
10-03-22 14:37,29.367304
10-03-22 14:38,29.35715
10-03-22 14:39,29.339375
10-03-22 14:40,29.30578
10-03-22 14:41,29.266718
10-03-22 14:42,29.235273
10-03-22 14:43,29.208515
10-03-22 14:44,29.173359
10-03-22 14:45,29.131952
10-03-22 14:46,29.096407
10-03-22 14:47,29.077461
10-03-22 14:48,29.060274
10-03-22 14:50,29.0216
10-03-22 14:51,28.976484
10-03-22 14:52,28.934492
10-03-22 14:53,28.892694
10-03-22 14:54,28.855196
10-03-22 14:55,28.822187
10-03-22 14:56,28.78996
10-03-22 14:57,28.759687
10-03-22 14:58,28.726875
10-03-22 14:59,28.683907
10-03-22 15:00,28.643085
10-03-22 15:01,28.604805
10-03-22 15:03,28.568087
10-03-22 15:04,28.534492
10-03-22 15:05,28.50207
10-03-22 15:06,28.479609
10-03-22 15:07,28.456953
10-03-22 15:08,28.437813
10-03-22 15:09,28.41672
10-03-22 15:10,28.377851
10-03-22 15:11,28.329218
10-03-22 15:12,28.270624
10-03-22 15:13,28.212421
10-03-22 15:14,28.15793
10-03-22 15:16,28.101093
10-03-22 15:17,28.045038
10-03-22 15:18,27.99035
10-03-22 15:19,27.929804
10-03-22 15:20,27.872187
10-03-22 15:21,27.828241
10-03-22 15:22,27.798944
10-03-22 15:23,27.778437
10-03-22 15:24,27.755976
10-03-22 15:25,27.729609
10-03-22 15:26,27.69289
10-03-22 15:27,27.64543
10-03-22 15:29,27.600899
10-03-22 15:30,27.563204
10-03-22 15:31,27.538593
10-03-22 15:32,27.522383
10-03-22 15:33,27.505196
10-03-22 15:34,27.475313
10-03-22 15:35,27.433321
10-03-22 15:36,27.394062
10-03-22 15:37,27.366915
10-03-22 15:38,27.351484
10-03-22 15:39,27.341719
10-03-22 15:40,27.330585
10-03-22 15:41,27.31125
10-03-22 15:43,27.293085
10-03-22 15:44,27.283907
10-03-22 15:45,27.274727
10-03-22 15:46,27.253828
10-03-22 15:47,27.22336
10-03-22 15:48,27.195625
10-03-22 15:49,27.16672
10-03-22 15:50,27.137423
10-03-22 15:51,27.118671
10-03-22 15:52,27.105976
10-03-22 15:53,27.08625
10-03-22 15:54,27.049921
10-03-22 15:56,27.005
10-03-22 15:57,26.96203
10-03-22 15:58,26.928633
10-03-22 15:59,26.900118
10-03-22 16:00,26.879805
10-03-22 16:01,26.875704
10-03-22 16:02,26.879805
10-03-22 16:03,26.888008
10-03-22 16:04,26.897577
10-03-22 16:05,26.90754
10-03-22 16:06,26.915546
10-03-22 16:07,26.924335
10-03-22 16:09,26.932539
10-03-22 16:10,26.920626
10-03-22 16:11,26.899141
10-03-22 16:12,26.87922
10-03-22 16:13,26.86457
10-03-22 16:14,26.855196
10-03-22 16:15,26.847773
10-03-22 16:16,26.834688
10-03-22 16:17,26.818087
10-03-22 16:18,26.806953
10-03-22 16:19,26.798555
10-03-22 16:20,26.78957
10-03-22 16:22,26.781954
10-03-22 16:23,26.772968
10-03-22 16:24,26.769258
10-03-22 16:25,26.768282
10-03-22 16:26,26.769453
10-03-22 16:27,26.769844
10-03-22 16:28,26.766718
10-03-22 16:29,26.766523
10-03-22 16:30,26.767305
10-03-22 16:31,26.756563
10-03-22 16:32,26.73625
10-03-22 16:34,26.72414
10-03-22 16:35,26.718477
10-03-22 16:36,26.707539
10-03-22 16:37,26.698555
10-03-22 16:38,26.694258
10-03-22 16:39,26.685663
10-03-22 16:40,26.675117
10-03-22 16:41,26.667696
10-03-22 16:42,26.656563
10-03-22 16:43,26.640352
10-03-22 16:44,26.625116
10-03-22 16:45,26.608515
10-03-22 16:47,26.576485
10-03-22 16:48,26.539766
10-03-22 16:49,26.508905
10-03-22 16:50,26.480585
10-03-22 16:51,26.456171
10-03-22 16:52,26.432539
10-03-22 16:53,26.41164
10-03-22 16:54,26.38957
10-03-22 16:55,26.36711
10-03-22 16:56,26.336641
10-03-22 16:57,26.300508
10-03-22 16:58,26.274336
10-03-22 17:00,26.24914
10-03-22 17:01,26.217695
10-03-22 17:02,26.18996
10-03-22 17:03,26.169062
10-03-22 17:04,26.154413
10-03-22 17:05,26.153437
10-03-22 17:06,26.15461
10-03-22 17:07,26.151484
10-03-22 17:08,26.147188
10-03-22 17:09,26.151875
10-03-22 17:10,26.153048
10-03-22 17:11,26.134102
10-03-22 17:13,26.104805
10-03-22 17:14,26.068087
10-03-22 17:15,26.023165
10-03-22 17:16,25.975508
10-03-22 17:17,25.937813
10-03-22 17:18,25.912617
10-03-22 17:19,25.89953
10-03-22 17:20,25.866327
10-03-22 17:21,25.811445
10-03-22 17:22,25.7425
10-03-22 17:23,25.663202
10-03-22 17:24,25.571602
10-03-22 17:26,25.478046
10-03-22 17:27,25.391329
10-03-22 17:28,25.305586
10-03-22 17:29,25.224531
10-03-22 17:30,25.154804
10-03-22 17:31,25.100313
10-03-22 17:32,25.060469
10-03-22 17:33,25.006172
10-03-22 17:34,24.933907
10-03-22 17:35,24.857735
10-03-22 17:36,24.788202
10-03-22 17:37,24.732538
10-03-22 17:39,24.6925
10-03-22 17:40,24.656366
10-03-22 17:41,24.620039
10-03-22 17:42,24.596407
10-03-22 17:43,24.587618
10-03-22 17:44,24.58293
10-03-22 17:45,24.573555
10-03-22 17:46,24.559492
10-03-22 17:47,24.552462
10-03-22 17:48,24.53879
10-03-22 17:49,24.510664
10-03-22 17:50,24.474922
10-03-22 17:52,24.446602
10-03-22 17:53,24.429415
10-03-22 17:54,24.415743
10-03-22 17:55,24.412617
10-03-22 17:56,24.434101
10-03-22 17:57,24.465548
10-03-22 17:58,24.488008
10-03-22 17:59,24.50539
10-03-22 18:00,24.51418
10-03-22 18:01,24.516329
10-03-22 18:02,24.512812
10-03-22 18:03,24.49914
10-03-22 18:04,24.46828
10-03-22 18:06,24.4175
10-03-22 18:07,24.358906
10-03-22 18:08,24.301094
10-03-22 18:09,24.254023
10-03-22 18:10,24.207539
10-03-22 18:11,24.168282
10-03-22 18:12,24.145039
10-03-22 18:13,24.139765
10-03-22 18:14,24.15461
10-03-22 18:15,24.181757
10-03-22 18:16,24.218477
10-03-22 18:17,24.265547
10-03-22 18:19,24.310078
10-03-22 18:20,24.344063
10-03-22 18:21,24.381172
10-03-22 18:22,24.42043
10-03-22 18:23,24.455782
10-03-22 18:24,24.481953
10-03-22 18:25,24.502657
10-03-22 18:26,24.519648
10-03-22 18:27,24.52961
10-03-22 18:28,24.519453
10-03-22 18:30,24.491718
10-03-22 18:31,24.459688
10-03-22 18:32,24.435078
10-03-22 18:33,24.419062
10-03-22 18:34,24.416914
10-03-22 18:35,24.433125
10-03-22 18:36,24.468672
10-03-22 18:37,24.516329
10-03-22 18:38,24.552656
10-03-22 18:39,24.58293
10-03-22 18:41,24.605
10-03-22 18:42,24.622187
10-03-22 18:43,24.635664
10-03-22 18:44,24.649921
10-03-22 18:45,24.666132
10-03-22 18:46,24.667696
10-03-22 18:47,24.641523
10-03-22 18:48,24.57668
10-03-22 18:49,24.504414
10-03-22 18:50,24.46125
10-03-22 18:51,24.441133
10-03-22 18:53,24.440546
10-03-22 18:54,24.441914
10-03-22 18:55,24.433125
10-03-22 18:56,24.428827
10-03-22 18:57,24.428438
10-03-22 18:58,24.43957
10-03-22 18:59,24.455585
10-03-22 19:00,24.463398
10-03-22 19:01,24.465157
10-03-22 19:02,24.468672
10-03-22 19:03,24.474531
10-03-22 19:05,24.488203
10-03-22 19:06,24.503828
10-03-22 19:07,24.516914
10-03-22 19:08,24.521992
10-03-22 19:09,24.518085
10-03-22 19:10,24.504414
10-03-22 19:11,24.48039
10-03-22 19:12,24.458124
10-03-22 19:13,24.442696
10-03-22 19:14,24.41789
10-03-22 19:15,24.37707
10-03-22 19:16,24.333124
10-03-22 19:18,24.294844
10-03-22 19:19,24.269844
10-03-22 19:20,24.244453
10-03-22 19:21,24.21789
10-03-22 19:22,24.179024
10-03-22 19:23,24.127657
10-03-22 19:24,24.07121
10-03-22 19:25,24.013008
10-03-22 19:26,23.966133
10-03-22 19:27,23.93
10-03-22 19:28,23.914179
10-03-22 19:29,23.915155
10-03-22 19:30,23.914179
10-03-22 19:32,23.90578
10-03-22 19:33,23.897383
10-03-22 19:34,23.888008
10-03-22 19:35,23.868477
10-03-22 19:36,23.83703
10-03-22 19:37,23.813007
10-03-22 19:38,23.797773
10-03-22 19:39,23.800898
10-03-22 19:40,23.807344
10-03-22 19:41,23.792109
10-03-22 19:42,23.76164
10-03-22 19:43,23.73293
10-03-22 19:45,23.691133
10-03-22 19:46,23.643476
10-03-22 19:47,23.610859
10-03-22 19:48,23.584297
10-03-22 19:49,23.560078
10-03-22 19:50,23.53039
10-03-22 19:51,23.517305
10-03-22 19:52,23.524141
10-03-22 19:53,23.538008
10-03-22 19:54,23.555391
10-03-22 19:55,23.57414
10-03-22 19:56,23.593477
10-03-22 19:58,23.625116
10-03-22 19:59,23.66379
10-03-22 20:00,23.696405
10-03-22 20:01,23.72336
10-03-22 20:02,23.749727
10-03-22 20:03,23.77961
10-03-22 20:04,23.810469
10-03-22 20:05,23.838594
10-03-22 20:06,23.859102
10-03-22 20:07,23.87121
10-03-22 20:08,23.875313
10-03-22 20:09,23.873945
10-03-22 20:10,23.858515
10-03-22 20:12,23.830782
10-03-22 20:13,23.804804
10-03-22 20:14,23.791523
10-03-22 20:15,23.794062
10-03-22 20:16,23.797773
10-03-22 20:17,23.781172
10-03-22 20:18,23.738594
10-03-22 20:19,23.679415
10-03-22 20:20,23.621992
10-03-22 20:21,23.565742
10-03-22 20:22,23.525703
10-03-22 20:23,23.51418
10-03-22 20:25,23.518867
10-03-22 20:26,23.534296
10-03-22 20:27,23.544844
10-03-22 20:28,23.55168
10-03-22 20:29,23.55578
10-03-22 20:30,23.560663
10-03-22 20:31,23.552656
10-03-22 20:32,23.534492
10-03-22 20:33,23.518671
10-03-22 20:34,23.512423
10-03-22 20:35,23.507734
10-03-22 20:36,23.506758
10-03-22 20:38,23.517109
10-03-22 20:39,23.53879
10-03-22 20:40,23.558125
10-03-22 20:41,23.56164
10-03-22 20:42,23.558907
10-03-22 20:43,23.556562
10-03-22 20:44,23.550703
10-03-22 20:45,23.551874
10-03-22 20:46,23.56125
10-03-22 20:47,23.570429
10-03-22 20:48,23.577461
10-03-22 20:49,23.588789
10-03-22 20:51,23.600899
10-03-22 20:52,23.610859
10-03-22 20:53,23.622578
10-03-22 20:54,23.638203
10-03-22 20:55,23.65871
10-03-22 20:56,23.662813
10-03-22 20:57,23.637226
10-03-22 20:58,23.594257
10-03-22 20:59,23.551874
10-03-22 21:00,23.523945
10-03-22 21:01,23.506563
10-03-22 21:02,23.493477
10-03-22 21:04,23.474337
10-03-22 21:05,23.44504
10-03-22 21:06,23.425117
10-03-22 21:07,23.417109
10-03-22 21:08,23.408907
10-03-22 21:09,23.40461
10-03-22 21:10,23.414375
10-03-22 21:11,23.441914
10-03-22 21:12,23.481173
10-03-22 21:13,23.513008
10-03-22 21:14,23.53332
10-03-22 21:15,23.534883
10-03-22 21:16,23.53039
10-03-22 21:18,23.532343
10-03-22 21:19,23.542305
10-03-22 21:20,23.55285
10-03-22 21:21,23.553242
10-03-22 21:22,23.545038
10-03-22 21:23,23.524921
10-03-22 21:24,23.51418
10-03-22 21:25,23.518671
10-03-22 21:26,23.527657
10-03-22 21:27,23.541132
10-03-22 21:28,23.553827
10-03-22 21:29,23.562227
10-03-22 21:31,23.574923
10-03-22 21:32,23.587421
10-03-22 21:33,23.594648
10-03-22 21:34,23.604023
10-03-22 21:35,23.61418
10-03-22 21:36,23.623554
10-03-22 21:37,23.63254
10-03-22 21:38,23.63957
10-03-22 21:39,23.644844
10-03-22 21:40,23.647968
10-03-22 21:41,23.643476
10-03-22 21:42,23.637226
10-03-22 21:44,23.636446
10-03-22 21:45,23.631952
10-03-22 21:46,23.627266
10-03-22 21:47,23.62922
10-03-22 21:48,23.63664
10-03-22 21:49,23.650703
10-03-22 21:50,23.651875
10-03-22 21:51,23.642305
10-03-22 21:52,23.630976
10-03-22 21:53,23.629805
10-03-22 21:54,23.627657
10-03-22 21:55,23.619257
10-03-22 21:57,23.610859
10-03-22 21:58,23.594648
10-03-22 21:59,23.571602
10-03-22 22:00,23.554804
10-03-22 22:01,23.547382
10-03-22 22:02,23.536055
10-03-22 22:03,23.51125
10-03-22 22:04,23.479023
10-03-22 22:05,23.448164
10-03-22 22:06,23.43078
10-03-22 22:07,23.428242
10-03-22 22:08,23.434492
10-03-22 22:10,23.451094
10-03-22 22:11,23.477852
10-03-22 22:12,23.50246
10-03-22 22:13,23.512617
10-03-22 22:14,23.515547
10-03-22 22:15,23.513594
10-03-22 22:16,23.516718
10-03-22 22:17,23.519844
10-03-22 22:18,23.521992
10-03-22 22:19,23.525703
10-03-22 22:20,23.51418
10-03-22 22:21,23.467304
10-03-22 22:22,23.391914
10-03-22 22:24,23.306171
10-03-22 22:25,23.231173
10-03-22 22:26,23.178827
10-03-22 22:27,23.146015
10-03-22 22:28,23.126093
10-03-22 22:29,23.120625
10-03-22 22:30,23.129023
10-03-22 22:31,23.132929
10-03-22 22:32,23.087812
10-03-22 22:33,23.005976
10-03-22 22:34,22.924726
10-03-22 22:35,22.867304
10-03-22 22:37,22.832539
10-03-22 22:38,22.815937
10-03-22 22:39,22.821016
10-03-22 22:40,22.848555
10-03-22 22:41,22.87707
10-03-22 22:42,22.890938
10-03-22 22:43,22.907148
10-03-22 22:44,22.918476
10-03-22 22:45,22.921797
10-03-22 22:46,22.934687
10-03-22 22:47,22.958515
10-03-22 22:48,22.990938
10-03-22 22:49,23.025312
10-03-22 22:51,23.055391
10-03-22 22:52,23.076288
10-03-22 22:53,23.08918
10-03-22 22:54,23.089375
10-03-22 22:55,23.085077
10-03-22 22:56,23.0841
10-03-22 22:57,23.089766
10-03-22 22:58,23.104414
10-03-22 22:59,23.118086
10-03-22 23:00,23.116133
10-03-22 23:01,23.086641
10-03-22 23:02,23.002851
10-03-22 23:04,22.896992
10-03-22 23:05,22.814766
10-03-22 23:06,22.771797
10-03-22 23:07,22.77043
10-03-22 23:08,22.795626
10-03-22 23:09,22.826288
10-03-22 23:10,22.851484
10-03-22 23:11,22.879414
10-03-22 23:12,22.912422
10-03-22 23:13,22.950117
10-03-22 23:14,22.987226
10-03-22 23:15,23.015352
10-03-22 23:16,23.038593
10-03-22 23:18,23.055195
10-03-22 23:19,23.063204
10-03-22 23:20,23.076094
10-03-22 23:21,23.09289
10-03-22 23:22,23.100702
10-03-22 23:23,23.09504
10-03-22 23:24,23.092304
10-03-22 23:25,23.08293
10-03-22 23:26,23.06418
10-03-22 23:27,23.049921
10-03-22 23:28,23.040155
10-03-22 23:29,23.018476
10-03-22 23:31,22.98664
10-03-22 23:32,22.963984
10-03-22 23:33,22.956758
10-03-22 23:34,22.95832
10-03-22 23:35,22.967695
10-03-22 23:36,22.987032
10-03-22 23:37,23.021212
10-03-22 23:38,23.06086
10-03-22 23:39,23.099922
10-03-22 23:40,23.129023
10-03-22 23:41,23.145235
10-03-22 23:42,23.153633
10-03-22 23:43,23.16457
10-03-22 23:45,23.156366
10-03-22 23:46,23.118671
10-03-22 23:47,23.071993
10-03-22 23:48,23.034296
10-03-22 23:49,23.013985
10-03-22 23:50,23.009296
10-03-22 23:51,23.013788
10-03-22 23:52,23.008516
10-03-22 23:53,22.990742
10-03-22 23:54,22.966913
10-03-22 23:55,22.94582
10-03-22 23:56,22.93586
10-03-22 23:58,22.938007
10-03-22 23:59,22.941133
11-03-22 0:00,22.934687
11-03-22 0:01,22.922188
11-03-22 0:02,22.905586
11-03-22 0:03,22.897188
11-03-22 0:04,22.895039
11-03-22 0:05,22.903437
11-03-22 0:06,22.9175
11-03-22 0:07,22.927462
11-03-22 0:08,22.943087
11-03-22 0:09,22.961641
11-03-22 0:10,22.98
11-03-22 0:12,22.99621
11-03-22 0:13,23.006172
11-03-22 0:14,23.018476
11-03-22 0:15,23.035273
11-03-22 0:16,23.044258
11-03-22 0:17,23.033125
11-03-22 0:18,23.00129
11-03-22 0:19,22.96789
11-03-22 0:20,22.940157
11-03-22 0:21,22.924726
11-03-22 0:22,22.923359
11-03-22 0:23,22.928438
11-03-22 0:25,22.943087
11-03-22 0:26,22.962421
11-03-22 0:27,22.98293
11-03-22 0:28,22.9925
11-03-22 0:29,22.987617
11-03-22 0:30,22.969257
11-03-22 0:31,22.955194
11-03-22 0:32,22.959297
11-03-22 0:33,22.978437
11-03-22 0:34,22.997774
11-03-22 0:35,23.008516
11-03-22 0:36,23.004414
11-03-22 0:37,22.991524
11-03-22 0:39,22.985079
11-03-22 0:40,22.991915
11-03-22 0:41,22.999727
11-03-22 0:42,23.000898
11-03-22 0:43,23.00168
11-03-22 0:44,23.009296
11-03-22 0:45,23.023945
11-03-22 0:46,23.046797
11-03-22 0:47,23.066914
11-03-22 0:48,23.082344
11-03-22 0:49,23.09621
11-03-22 0:50,23.100702
11-03-22 0:52,23.097187
11-03-22 0:53,23.086054
11-03-22 0:54,23.076094
11-03-22 0:55,23.058516
11-03-22 0:56,23.031172
11-03-22 0:57,23.003046
11-03-22 0:58,22.984102
11-03-22 0:59,22.975508
11-03-22 1:00,22.971407
11-03-22 1:01,22.977266
11-03-22 1:02,22.988789
11-03-22 1:03,22.999336
11-03-22 1:04,23.00246
11-03-22 1:06,23.000116
11-03-22 1:07,22.99875
11-03-22 1:08,23.00129
11-03-22 1:09,23.001875
11-03-22 1:10,23.007734
11-03-22 1:11,23.017109
11-03-22 1:12,23.028048
11-03-22 1:13,23.043282
11-03-22 1:14,23.059492
11-03-22 1:15,23.07004
11-03-22 1:16,23.053633
11-03-22 1:17,23.0175
11-03-22 1:19,22.98625
11-03-22 1:20,22.960468
11-03-22 1:21,22.943281
11-03-22 1:22,22.928633
11-03-22 1:23,22.908516
11-03-22 1:24,22.88625
11-03-22 1:25,22.868671
11-03-22 1:26,22.848555
11-03-22 1:27,22.825312
11-03-22 1:28,22.79914
11-03-22 1:29,22.774141
11-03-22 1:30,22.747383
11-03-22 1:32,22.725313
11-03-22 1:33,22.711054
11-03-22 1:34,22.711054
11-03-22 1:35,22.716524
11-03-22 1:36,22.713203
11-03-22 1:37,22.707148
11-03-22 1:38,22.700117
11-03-22 1:39,22.68703
11-03-22 1:40,22.679804
11-03-22 1:41,22.674921
11-03-22 1:42,22.67043
11-03-22 1:44,22.656172
11-03-22 1:45,22.637812
11-03-22 1:46,22.610079
11-03-22 1:47,22.586445
11-03-22 1:48,22.573555
11-03-22 1:49,22.579805
11-03-22 1:50,22.601679
11-03-22 1:51,22.633125
11-03-22 1:52,22.653048
11-03-22 1:53,22.667305
11-03-22 1:54,22.684492
11-03-22 1:56,22.693281
11-03-22 1:57,22.696016
11-03-22 1:58,22.70168
11-03-22 1:59,22.709492
11-03-22 2:00,22.720625
11-03-22 2:01,22.739962
11-03-22 2:02,22.757929
11-03-22 2:03,22.77668
11-03-22 2:04,22.800898
11-03-22 2:05,22.825508
11-03-22 2:06,22.839571
11-03-22 2:07,22.850508
11-03-22 2:08,22.850508
11-03-22 2:10,22.829414
11-03-22 2:11,22.804415
11-03-22 2:12,22.78039
11-03-22 2:13,22.752657
11-03-22 2:14,22.729609
11-03-22 2:15,22.684492
11-03-22 2:16,22.632734
11-03-22 2:17,22.584297
11-03-22 2:18,22.543476
11-03-22 2:19,22.514376
11-03-22 2:20,22.500704
11-03-22 2:21,22.50207
11-03-22 2:23,22.510078
11-03-22 2:24,22.50539
11-03-22 2:25,22.49328
11-03-22 2:26,22.486444
11-03-22 2:27,22.485468
11-03-22 2:28,22.488008
11-03-22 2:29,22.498554
11-03-22 2:30,22.51789
11-03-22 2:31,22.535664
11-03-22 2:32,22.549726
11-03-22 2:33,22.562422
11-03-22 2:34,22.572382
11-03-22 2:35,22.57707
11-03-22 2:37,22.582735
11-03-22 2:38,22.588789
11-03-22 2:39,22.597383
11-03-22 2:40,22.61164
11-03-22 2:41,22.617304
11-03-22 2:42,22.619648
11-03-22 2:43,22.623163
11-03-22 2:44,22.625898
11-03-22 2:45,22.624336
11-03-22 2:46,22.619648
11-03-22 2:47,22.614374
11-03-22 2:48,22.606953
11-03-22 2:50,22.602266
11-03-22 2:51,22.599531
11-03-22 2:52,22.589766
11-03-22 2:53,22.581171
11-03-22 2:54,22.573555
11-03-22 2:55,22.565742
11-03-22 2:56,22.555
11-03-22 2:57,22.540937
11-03-22 2:58,22.529413
11-03-22 2:59,22.521992
11-03-22 3:00,22.51047
11-03-22 3:01,22.497383
11-03-22 3:03,22.484491
11-03-22 3:04,22.473555
11-03-22 3:05,22.459688
11-03-22 3:06,22.441914
11-03-22 3:07,22.423164
11-03-22 3:08,22.406954
11-03-22 3:09,22.393867
11-03-22 3:10,22.387032
11-03-22 3:11,22.380196
11-03-22 3:12,22.373945
11-03-22 3:13,22.372187
11-03-22 3:14,22.366133
11-03-22 3:16,22.354023
11-03-22 3:17,22.338398
11-03-22 3:18,22.325117
11-03-22 3:19,22.316914
11-03-22 3:20,22.313007
11-03-22 3:21,22.30793
11-03-22 3:22,22.305195
11-03-22 3:23,22.302265
11-03-22 3:24,22.288008
11-03-22 3:25,22.276484
11-03-22 3:27,22.274336
11-03-22 3:28,22.262226
11-03-22 3:29,22.248163
11-03-22 3:30,22.246016
11-03-22 3:31,22.25129
11-03-22 3:32,22.25129
11-03-22 3:33,22.247187
11-03-22 3:34,22.247774
11-03-22 3:35,22.25539
11-03-22 3:36,22.259102
11-03-22 3:37,22.255587
11-03-22 3:38,22.252266
11-03-22 3:39,22.254414
11-03-22 3:41,22.253437
11-03-22 3:42,22.24914
11-03-22 3:43,22.249336
11-03-22 3:44,22.250704
11-03-22 3:45,22.256172
11-03-22 3:46,22.263985
11-03-22 3:47,22.266914
11-03-22 3:48,22.257734
11-03-22 3:49,22.247578
11-03-22 3:50,22.245039
11-03-22 3:51,22.246798
11-03-22 3:52,22.247187
11-03-22 3:54,22.2425
11-03-22 3:55,22.24035
11-03-22 3:56,22.238203
11-03-22 3:57,22.23625
11-03-22 3:58,22.235664
11-03-22 3:59,22.239374
11-03-22 4:00,22.244648
11-03-22 4:01,22.252851
11-03-22 4:02,22.266523
11-03-22 4:03,22.275898
11-03-22 4:04,22.281757
11-03-22 4:05,22.286446
11-03-22 4:06,22.290155
11-03-22 4:08,22.287617
11-03-22 4:09,22.290155
11-03-22 4:10,22.287031
11-03-22 4:11,22.280195
11-03-22 4:12,22.278633
11-03-22 4:13,22.282343
11-03-22 4:14,22.289179
11-03-22 4:15,22.300508
11-03-22 4:16,22.318867
11-03-22 4:17,22.33996
11-03-22 4:18,22.365547
